LOCATION,Country,TRANSACT,Transaction,SECTOR,Sector,MEASURE,Measure,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
EA19,Euro area (19 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2014,2014,EUR,Euro,6,Millions,NA,NA,2316284.8352,NA,NA
EA19,Euro area (19 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2015,2015,EUR,Euro,6,Millions,NA,NA,2443008.7279,NA,NA
EA19,Euro area (19 countries),SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2016,2016,EUR,Euro,6,Millions,NA,NA,2502715.3644,NA,NA
ISL,Iceland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2000,2000,ISK,Iceland Krona,6,Millions,NA,NA,147500.5266,NA,NA
ISL,Iceland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2001,2001,ISK,Iceland Krona,6,Millions,NA,NA,196320.7691,NA,NA
ISL,Iceland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2002,2002,ISK,Iceland Krona,6,Millions,NA,NA,199156.6533,NA,NA
ISL,Iceland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2003,2003,ISK,Iceland Krona,6,Millions,NA,NA,179949.1074,NA,NA
ISL,Iceland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2004,2004,ISK,Iceland Krona,6,Millions,NA,NA,197388.3898,NA,NA
ISL,Iceland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2005,2005,ISK,Iceland Krona,6,Millions,NA,NA,187489.4161,NA,NA
ISL,Iceland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2006,2006,ISK,Iceland Krona,6,Millions,NA,NA,202578.0454,NA,NA
ISL,Iceland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2007,2007,ISK,Iceland Krona,6,Millions,NA,NA,222645.5791,NA,NA
ISL,Iceland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2008,2008,ISK,Iceland Krona,6,Millions,NA,NA,429807.1738,NA,NA
ISL,Iceland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2009,2009,ISK,Iceland Krona,6,Millions,NA,NA,518231.504,NA,NA
ISL,Iceland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2010,2010,ISK,Iceland Krona,6,Millions,NA,NA,523961.6138,NA,NA
ISL,Iceland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2011,2011,ISK,Iceland Krona,6,Millions,NA,NA,499907.0863,NA,NA
ISL,Iceland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2012,2012,ISK,Iceland Krona,6,Millions,NA,NA,481398.7875,NA,NA
ISL,Iceland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2013,2013,ISK,Iceland Krona,6,Millions,NA,NA,499480.5361,NA,NA
ISL,Iceland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2014,2014,ISK,Iceland Krona,6,Millions,NA,NA,491227.1427,NA,NA
